,amount,duration,payments,status,avg_balance_3M_befroe_loan,avg_balance_1M_befroe_loan,trans_freq,min_balance_befroe_loan,avg_amount_trans_before_loan,avg_balance_before_loan,times_balance_below_500,times_balance_below_5K,frequency,order_amount_LEASING,order_amount_No_symbol,order_amount_POJISTNE,order_amount_SIPO,order_amount_UVER,type,age,sex,A1,A4,A5,A6,A7,A8,A9,A10,A11,A13,A14,A16,amount_POJISTNE,amount_SANKC. UROK,amount_SIPO,amount_SLUZBY,amount_UROK,amount_UVER,amount_k_symbol_missing,balance_POJISTNE,balance_SANKC. UROK,balance_SIPO,balance_SLUZBY,balance_UROK,balance_UVER,balance_k_symbol_missing,years_of_loan,years_of_account,years_card_issued,age_bin
65,244560,60,4076.0,0,33602.4125,32118.719999999998,42,1000.0,10168.945238095239,38426.728571428575,0.0,0.0,30,0.0,0.0,0.0,12006.0,4075.5,0.0,32,0,58,109164,98,16,6,1,4,63.6,8757,3.95,96,2471,0.0,0.0,3430.285714285714,3.1285714285714286,73.77857142857144,0.0,0.0,0.0,0.0,9443.164285714285,6034.128571428571,18061.75,0.0,0.0,5,6,0,25
66,4980,12,415.0,0,30588.232000000004,27864.63333333333,46,800.0,3932.5043478260873,30533.371739130438,0.0,0.0,30,0.0,2704.0,1540.0,489.0,415.0,0.0,47,0,63,86513,38,36,5,1,5,50.5,8288,4.52,110,1460,280.0,0.0,66.68181818181819,2.6545454545454543,46.809090909090905,0.0,368.72727272727275,6694.618181818182,0.0,3468.3363636363633,5721.940909090909,11293.245454545455,0.0,3535.0181818181813,5,6,0,45
67,111384,24,4641.0,0,66154.65135135135,41702.94,152,500.0,13525.023684210528,65097.22434210526,0.0,0.0,30,0.0,733.0,0.0,6892.0,4641.0,0.0,32,1,11,75637,35,36,9,0,7,36.5,9622,0.59,154,3529,0.0,0.0,1663.5862068965516,3.524137931034483,67.03793103448277,0.0,176.93103448275863,0.0,0.0,13306.643103448278,16610.865517241382,18803.887931034482,0.0,14312.901724137932,5,6,0,25
68,276660,36,7685.0,1,20322.372,20731.73076923077,58,500.0,3499.286206896552,19256.894827586206,0.0,0.0,30,0.0,0.0,0.0,0.0,7685.0,0.0,50,1,56,124605,11,42,14,1,8,46.0,8772,4.98,126,3158,0.0,0.0,952.1739130434783,3.808695652173913,31.652173913043477,0.0,0.0,0.0,0.0,5477.926086956521,5031.208695652174,9022.91304347826,0.0,0.0,5,6,0,45
69,39576,12,3298.0,0,41093.3,31928.475000000002,115,300.0,8275.28347826087,48944.827826086956,0.0,0.0,30,0.0,4017.0,0.0,9493.0,3298.3,0.0,19,0,32,105058,32,19,7,2,10,81.0,9272,3.22,118,4505,0.0,0.0,1700.2388059701493,2.6149253731343283,81.43880597014925,0.0,659.5074626865671,0.0,0.0,6379.15223880597,10044.286567164178,23700.30895522388,0.0,7289.598507462687,5,6,3,20
70,173808,24,7242.0,0,68798.97,63335.475000000006,75,1000.0,17396.585333333333,61218.65866666667,0.0,0.0,1,0.0,0.0,0.0,0.0,7242.0,0.0,42,0,77,148545,8,35,12,3,4,53.5,8909,5.56,113,3590,0.0,0.0,0.0,40.0,152.645,0.0,0.0,0.0,0.0,0.0,19422.670000000002,29464.915,0.0,0.0,5,6,0,35
71,50460,60,841.0,0,40257.64166666667,43669.8,43,800.0,6392.972093023255,37570.62790697674,0.0,0.0,30,0.0,0.0,0.0,7289.0,841.0,2.0,52,0,11,75637,35,36,9,0,7,36.5,9622,0.59,154,3529,0.0,0.0,2143.823529411765,3.4352941176470586,62.61176470588236,0.0,0.0,0.0,0.0,12585.570588235294,7944.005882352942,15446.341176470587,0.0,0.0,5,6,1,50
72,252060,60,4201.0,1,58809.88285714285,63741.54210526316,61,900.0,11625.122950819672,57340.50819672131,0.0,0.0,30,0.0,886.0,0.0,7497.0,4201.2,0.0,34,0,60,110643,49,41,4,1,4,51.9,8441,4.48,115,2252,0.0,0.0,1703.8636363636363,3.3181818181818183,58.02272727272727,0.0,201.36363636363637,0.0,0.0,16066.168181818182,11514.577272727272,14148.122727272728,0.0,13708.122727272728,5,6,0,25
73,143904,24,5996.0,0,53185.24848484848,46827.28571428572,139,700.0,9194.261151079138,49727.45611510792,0.0,2.0,30,0.0,800.0,0.0,2687.0,5996.2,0.0,48,1,50,102609,75,33,2,3,6,52.0,8187,5.45,94,2134,0.0,0.0,671.75,3.421875,51.3328125,0.0,200.0,0.0,0.0,11619.246875,12461.93125,13360.2734375,0.0,12193.79375,5,6,0,45
74,208128,48,4336.0,1,41968.01111111111,45392.92727272728,64,-1069.7,9442.159375,36369.975,2.0,6.0,30,0.0,0.0,0.0,0.0,4335.8,1.0,48,1,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,0.0,0.0,0.0,5.561904761904762,86.87619047619049,0.0,0.0,0.0,0.0,0.0,12646.228571428572,24310.77619047619,0.0,0.0,5,6,4,45
75,131292,36,3647.0,0,34654.723333333335,36481.90588235294,83,1000.0,7915.583132530121,36635.115662650605,0.0,0.0,7,0.0,0.0,0.0,7312.0,3647.0,0.0,45,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,2285.0,8.4375,56.45,0.0,0.0,0.0,0.0,12817.75625,8810.978125,13525.496874999999,0.0,0.0,5,6,0,45
76,74736,36,2076.0,0,37315.217391304344,37392.71666666667,67,700.0,8191.962686567164,37912.99850746268,0.0,0.0,30,0.0,0.0,0.0,6184.0,2076.0,1.0,34,1,45,77917,85,19,6,1,5,53.5,8390,2.89,132,2122,0.0,0.0,1766.857142857143,4.171428571428572,63.739285714285714,0.0,0.0,0.0,0.0,8793.80357142857,10703.517857142857,15519.375,0.0,0.0,5,6,2,25
77,299088,36,8308.0,1,26946.0,19611.678571428572,126,500.0,12746.586507936507,51992.85476190476,0.0,0.0,30,0.0,5135.0,0.0,1085.0,8307.8,0.0,33,0,67,106054,38,25,6,2,6,63.1,8110,6.55,109,3079,0.0,0.0,271.25,3.345833333333333,51.29791666666667,0.0,1283.75,0.0,0.0,10478.612500000001,10599.40625,13385.795833333332,0.0,9438.258333333333,5,6,0,25
78,189300,60,3155.0,0,31804.48709677419,25837.585714285717,102,800.0,5114.498039215686,32354.031372549023,0.0,0.0,30,0.0,2617.0,0.0,1311.0,3155.0,1.0,46,1,58,109164,98,16,6,1,4,63.6,8757,3.95,96,2471,0.0,0.0,222.62264150943398,2.479245283018868,53.347169811320754,0.0,444.39622641509436,0.0,0.0,6972.615094339623,4459.156603773585,13959.864150943396,0.0,7265.049056603774,5,6,3,45
79,14628,12,1219.0,0,34101.58181818182,32651.1375,102,200.0,4093.035294117647,32788.14215686275,0.0,0.0,30,0.0,3092.5,372.0,2.0,1219.0,1.0,50,0,55,157042,49,70,18,0,9,33.9,8743,2.43,111,3894,54.10909090909091,0.0,0.2909090909090909,2.389090909090909,32.33090909090909,0.0,915.4545454545455,4021.6363636363635,0.0,4365.654545454546,5175.450909090909,7256.709090909091,0.0,10344.4,5,6,1,45
80,120888,36,3358.0,0,38418.25517241379,37547.85833333333,96,600.0,9301.089583333332,40838.755208333336,0.0,0.0,7,0.0,0.0,0.0,3225.0,3358.0,0.0,55,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,967.5,9.75,64.44,0.0,0.0,0.0,0.0,9769.145,11462.78,15024.765,0.0,0.0,5,6,0,50
81,172080,48,3585.0,0,70974.05925925926,63218.25714285714,42,200.0,11368.769047619047,60743.95714285715,0.0,0.0,30,0.0,0.0,0.0,0.0,3585.2,0.0,42,0,10,92084,55,29,4,3,5,46.7,10124,0.54,141,4316,0.0,0.0,0.0,3.4352941176470586,127.7,0.0,0.0,0.0,0.0,0.0,15431.564705882352,43687.25294117647,0.0,0.0,5,5,0,35
82,323472,48,6739.0,0,49143.2,60292.729999999996,57,200.0,12422.015789473684,45414.07368421053,0.0,0.0,30,0.0,0.0,0.0,3008.0,6738.7,1.0,59,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,752.0,4.38,84.515,0.0,0.0,0.0,0.0,10050.07,13722.66,22640.645,0.0,0.0,5,6,1,50
83,74688,12,6224.0,0,48800.041666666664,51427.318181818184,112,1100.0,11551.496428571429,48484.62410714286,0.0,0.0,30,0.0,0.0,0.0,13711.0,6224.3,0.0,54,0,23,87419,21,11,4,3,9,85.5,8624,2.66,102,3198,0.0,0.0,2938.0714285714284,3.1285714285714286,119.56071428571428,0.0,0.0,0.0,0.0,6251.071428571428,9237.357142857143,29761.842857142856,0.0,0.0,5,6,0,50
84,45768,12,3814.0,0,40484.354545454546,51562.38,27,800.0,5645.466666666667,32555.818518518518,0.0,0.0,7,0.0,0.0,0.0,0.0,3813.7,0.0,22,0,72,226122,32,50,7,4,4,62.6,8994,4.79,110,9208,0.0,0.0,0.0,0.0,92.96666666666665,0.0,0.0,0.0,0.0,0.0,0.0,32380.558333333334,0.0,0.0,5,6,0,20
85,224604,36,6239.0,0,56514.78928571428,65345.52,93,200.0,14537.80322580645,57496.98924731183,0.0,0.0,30,0.0,0.0,0.0,0.0,6239.2,0.0,23,1,31,51313,34,12,3,1,4,59.2,8930,4.2,108,1452,0.0,0.0,0.0,6.257142857142857,121.625,0.0,0.0,0.0,0.0,0.0,20152.153571428575,27100.92142857143,0.0,0.0,5,6,4,20
86,79632,24,3318.0,0,73610.88181818182,81653.5,16,900.0,24948.65625,63494.2,0.0,0.0,30,0.0,2255.0,0.0,9516.0,3318.0,0.0,40,0,66,125832,151,41,2,3,5,48.3,8512,4.12,102,2103,0.0,0.0,1903.2,0.0,191.5,0.0,0.0,0.0,0.0,17949.3,0.0,52565.48,0.0,0.0,5,5,0,35
87,121896,24,5079.0,0,59181.2075,46713.93888888889,93,600.0,13230.344086021505,54422.596774193546,0.0,0.0,30,0.0,0.0,0.0,0.0,5079.0,0.0,34,1,55,157042,49,70,18,0,9,33.9,8743,2.43,111,3894,0.0,0.0,0.0,5.4750000000000005,125.44166666666666,0.0,0.0,0.0,0.0,0.0,16288.9375,26137.100000000002,0.0,0.0,5,6,0,25
88,82896,12,6908.0,0,68508.65625,60469.20714285714,126,900.0,10765.977777777778,57141.73095238096,0.0,0.0,30,0.0,119.0,41.0,9716.0,6907.5,1.0,27,1,49,75685,31,28,5,1,9,60.8,8208,2.26,155,2123,7.6440677966101696,0.0,1811.457627118644,2.7220338983050847,65.34915254237288,0.0,22.1864406779661,13635.645762711863,0.0,11496.61186440678,8287.901694915254,14545.249152542372,0.0,14348.374576271186,5,6,5,25
89,23628,12,1969.0,0,60095.346875,74284.23333333334,110,1000.0,9915.672727272728,47420.84181818181,0.0,0.0,30,0.0,0.0,0.0,9503.0,1968.7,0.0,45,1,38,85852,41,23,4,2,4,59.8,8965,8.23,104,2822,0.0,0.0,2652.0,4.413953488372092,71.05116279069767,0.0,0.0,0.0,0.0,7257.374418604651,15010.404651162791,20487.24418604651,0.0,0.0,5,6,0,45
90,209184,48,4358.0,0,43994.63809523809,35527.15555555556,68,1000.0,14438.211764705882,46230.339705882354,0.0,0.0,30,0.0,0.0,0.0,0.0,4358.0,0.0,46,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,0.0,5.84,100.33,0.0,0.0,0.0,0.0,0.0,14164.4,23616.89,0.0,0.0,5,6,0,45
91,41904,12,3492.0,0,51780.7027027027,38915.15714285714,143,900.0,6720.9006993007,36080.38671328671,0.0,0.0,30,0.0,2735.0,0.0,4654.0,3491.5,0.0,25,1,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,0.0,0.0,851.3414634146342,2.6707317073170733,52.47317073170732,0.0,500.3048780487805,0.0,0.0,5487.443902439025,6290.382926829268,15216.759756097561,0.0,5978.614634146342,5,6,0,25
92,87816,12,7318.0,0,23634.03103448276,24165.5375,84,800.0,4538.9,25533.214285714286,0.0,0.0,30,0.0,0.0,0.0,5005.0,7318.0,0.0,38,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,1573.0,4.171428571428572,42.36,0.0,0.0,0.0,0.0,9000.90857142857,6428.08,9246.808571428572,0.0,0.0,5,6,0,35
93,23052,12,1921.0,0,23055.083333333332,23055.236363636363,171,700.0,3618.326315789474,23771.966081871346,0.0,0.0,30,0.0,318.5,3189.0,3114.0,1921.0,0.0,59,0,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,503.5263157894737,0.0,491.6842105263158,2.305263157894737,20.229473684210525,0.0,103.33684210526316,2453.282105263158,0.0,2976.8084210526313,3567.018947368421,4836.612631578948,0.0,7542.551578947368,5,6,0,50
94,189696,24,7904.0,1,20600.0,22500.0,5,600.0,4500.0,14900.0,0.0,0.0,30,0.0,1525.0,0.0,2156.0,7903.8,0.0,29,0,60,110643,49,41,4,1,4,51.9,8441,4.48,115,2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,25
95,230220,36,6395.0,1,20456.1,11293.99,82,-2719.7,7188.85243902439,27658.48780487805,5.0,12.0,30,0.0,8894.0,0.0,555.0,6394.8,0.0,57,0,74,323870,0,0,0,1,1,100.0,10673,5.44,100,18347,0.0,1.1339622641509435,94.24528301886792,2.7547169811320753,33.33584905660377,0.0,1678.1132075471698,0.0,-13.618867924528288,3737.1641509433966,3166.132075471698,9126.449056603773,0.0,2583.603773584906,5,6,0,50
96,71460,12,5955.0,0,42440.15555555556,46179.45,43,200.0,10433.43953488372,47991.53023255814,0.0,0.0,30,0.0,0.0,0.0,7268.0,5955.0,0.0,54,1,55,157042,49,70,18,0,9,33.9,8743,2.43,111,3894,0.0,0.0,1817.0,3.65,104.21875,0.0,0.0,0.0,0.0,9421.293749999999,13282.04375,27684.31875,0.0,0.0,5,6,0,50
97,141240,24,5885.0,0,55789.54242424242,52115.71333333333,102,1000.0,9343.385294117648,57219.57450980392,0.0,0.0,30,0.0,1484.0,3684.0,3028.0,5885.3,1.0,37,1,50,102609,75,33,2,3,6,52.0,8187,5.45,94,2134,614.0,0.0,448.5925925925926,2.162962962962963,58.898148148148145,0.0,469.22222222222223,11264.66111111111,0.0,5218.325925925926,8818.807407407407,14227.857407407408,0.0,17714.09814814815,5,6,3,35
98,11736,24,489.0,0,38219.384375,38213.706666666665,133,1100.0,6032.843609022556,42224.43909774436,0.0,0.0,30,0.0,1321.0,5015.0,2635.0,489.0,0.0,61,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,958.75,0.0,503.75,2.791176470588235,39.300000000000004,0.0,233.11764705882354,9371.722058823529,0.0,10537.824999999999,6879.870588235294,9193.244117647058,0.0,6060.217647058824,5,6,0,50
99,192744,36,5354.0,0,33232.288888888885,33400.57777777778,76,700.0,7643.909210526315,37265.65526315789,0.0,0.0,30,0.0,0.0,0.0,0.0,5353.5,1.0,28,0,60,110643,49,41,4,1,4,51.9,8441,4.48,115,2252,0.0,0.0,0.0,6.083333333333333,91.08749999999999,0.0,0.0,0.0,0.0,0.0,14565.279166666667,19973.8125,0.0,0.0,5,6,2,25
100,227880,36,6330.0,0,54924.08,52227.57,83,1100.0,8156.793975903614,45134.72168674698,0.0,0.0,30,0.0,0.0,0.0,0.0,6330.2,0.0,44,0,64,197099,29,41,10,2,10,74.7,9624,2.31,145,4265,0.0,0.0,0.0,4.588571428571428,99.43714285714286,0.0,0.0,0.0,0.0,0.0,11270.894285714285,27999.062857142857,0.0,0.0,5,6,0,35
101,17508,12,1459.0,0,35438.19696969697,38839.7375,72,900.0,4842.765277777778,39290.618055555555,0.0,0.0,30,0.0,0.0,0.0,0.0,1459.0,2.0,53,1,12,107870,84,29,6,1,6,58.0,8754,4.31,137,3868,0.0,0.0,0.0,6.083333333333333,88.87916666666666,0.0,0.0,0.0,0.0,0.0,15655.483333333335,20431.033333333333,0.0,0.0,5,6,1,50
102,98184,24,4091.0,0,44826.57692307692,52678.68000000001,14,500.0,9311.157142857144,41660.392857142855,0.0,0.0,30,0.0,0.0,0.0,0.0,4090.8,0.0,54,0,65,114200,101,41,4,1,4,43.7,8403,5.72,105,2718,0.0,0.0,0.0,0.0,162.70000000000002,0.0,0.0,0.0,0.0,0.0,0.0,45414.78333333333,0.0,0.0,5,5,0,50
103,170256,24,7094.0,0,42791.83913043478,42256.818181818184,77,200.0,9089.424675324675,40091.18311688312,0.0,0.0,30,0.0,0.0,0.0,5922.0,7094.0,1.0,34,0,16,93931,74,21,10,1,8,56.9,8427,1.54,107,1913,0.0,0.0,1850.625,4.10625,67.946875,0.0,0.0,0.0,0.0,13140.028125,9655.04375,14625.33125,0.0,0.0,5,6,4,25
104,83016,12,6918.0,0,81002.3170212766,70608.23333333334,196,700.0,13414.556632653062,67891.93520408163,0.0,0.0,30,0.0,573.0,0.0,6327.0,6918.3,0.0,20,1,57,161954,21,37,20,3,8,48.0,8720,4.5,116,3651,0.0,0.0,1518.48,3.504,75.49733333333333,0.0,137.52,0.0,0.0,12081.054666666667,16914.958666666666,19799.433333333334,0.0,14951.161333333332,5,6,1,20
105,61056,48,1272.0,0,32975.51739130435,29945.05,64,900.0,5646.3390625,36039.0515625,0.0,0.0,30,0.0,4235.0,0.0,1978.0,1272.0,0.0,42,0,57,161954,21,37,20,3,8,48.0,8720,4.5,116,3651,0.0,0.0,395.6,3.4066666666666667,52.31666666666667,0.0,847.0,0.0,0.0,5817.08,8423.856666666667,12897.746666666668,0.0,6249.346666666666,5,6,0,35
106,123696,48,2577.0,0,40285.05714285714,33133.46666666667,61,300.0,8953.219672131148,49084.381967213114,0.0,0.0,30,0.0,3274.0,0.0,2653.0,2577.0,0.0,59,1,56,124605,11,42,14,1,8,46.0,8772,4.98,126,3158,0.0,0.0,568.5,3.1285714285714286,77.38571428571429,0.0,701.5714285714286,0.0,0.0,10525.871428571429,8337.767857142857,18382.889285714286,0.0,10577.192857142858,5,6,0,50
107,59760,24,2490.0,0,41126.70476190476,41781.6,54,300.0,8295.155555555555,40204.46481481482,0.0,0.0,30,0.0,0.0,0.0,7847.0,2490.0,1.0,41,1,74,323870,0,0,0,1,1,100.0,10673,5.44,100,18347,0.0,0.0,1868.3333333333333,4.171428571428571,73.18095238095238,0.0,0.0,0.0,0.0,6564.233333333333,11517.0,18547.94761904762,0.0,0.0,5,6,3,35
108,48672,36,1352.0,0,23439.466666666667,21278.584615384614,97,300.0,1577.4938144329897,23050.189690721647,0.0,2.0,30,0.0,50.0,115.0,2683.0,1352.0,0.0,51,0,55,157042,49,70,18,0,9,33.9,8743,2.43,111,3894,17.844827586206897,0.0,416.32758620689657,2.2655172413793103,20.801724137931036,0.0,15.517241379310345,3843.3551724137933,0.0,3700.993103448276,3399.551724137931,5079.962068965517,0.0,7253.400000000001,5,6,0,50
109,140400,36,3900.0,0,38047.16470588236,42040.4,45,400.0,10991.504444444445,43563.619999999995,0.0,0.0,30,0.0,0.0,0.0,0.0,3900.5,1.0,58,1,74,323870,0,0,0,1,1,100.0,10673,5.44,100,18347,0.0,0.0,0.0,4.055555555555555,153.5388888888889,0.0,0.0,0.0,0.0,0.0,9962.516666666666,32244.37222222222,0.0,0.0,5,6,2,50
110,192552,24,8023.0,1,22475.778571428575,25205.27142857143,51,800.0,5774.419607843138,23979.011764705883,0.0,3.0,7,0.0,0.0,0.0,0.0,8022.8,0.0,36,0,20,70646,94,14,3,1,4,58.4,8547,3.64,120,1542,0.0,0.0,0.0,9.0,73.32000000000001,0.0,0.0,0.0,0.0,0.0,6508.11,18740.465,0.0,0.0,5,6,0,35
111,164052,36,4557.0,1,28991.66818181818,29435.658333333336,65,-2564.7,11809.263076923076,41752.161538461536,3.0,5.0,1,0.0,0.0,0.0,0.0,4557.2,0.0,24,0,31,51313,34,12,3,1,4,59.2,8930,4.2,108,1452,0.0,0.017391304347826087,0.0,43.47826086956522,86.24782608695652,0.0,0.0,0.0,1365.213043478261,0.0,16115.365217391305,21799.22608695652,0.0,0.0,5,6,0,20
112,205200,36,5700.0,0,65938.15161290322,70562.92222222223,129,900.0,9244.202325581397,58336.31162790698,0.0,0.0,7,0.0,5900.0,356.0,7001.0,5700.3,0.0,36,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,67.07246376811594,0.0,1319.0289855072465,5.6521739130434785,59.537681159420295,0.0,1111.5942028985507,11936.433333333334,0.0,12215.1,10554.563768115942,13197.363768115942,0.0,13534.128985507246,5,6,0,35
113,51408,24,2142.0,0,56096.200000000004,55139.9625,64,900.0,13410.8203125,52299.2859375,0.0,0.0,30,0.0,0.0,0.0,0.0,2142.0,1.0,50,1,29,45714,52,10,5,1,6,55.6,8843,3.6,113,888,0.0,0.0,0.0,5.84,109.785,0.0,0.0,0.0,0.0,0.0,19470.71,25730.625,0.0,0.0,5,6,1,45
114,199680,60,3328.0,0,33017.88888888889,32236.778571428567,74,500.0,7353.527027027027,33658.61756756757,0.0,0.0,30,0.0,0.0,0.0,3612.0,3328.2,0.0,50,1,52,139012,59,41,8,3,10,61.9,8363,3.49,108,2799,0.0,0.0,1048.6451612903227,4.238709677419355,54.0516129032258,0.0,0.0,0.0,0.0,12079.3,8259.422580645161,12926.648387096773,0.0,0.0,5,6,0,45
115,482940,60,8049.0,1,20607.569444444445,17300.15,130,900.0,4060.6807692307693,26358.754615384616,0.0,3.0,30,0.0,4653.0,689.0,2439.0,8049.0,0.0,23,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,101.05333333333333,0.0,357.72,2.1413333333333333,41.532000000000004,0.0,744.48,3061.554666666667,0.0,2703.8346666666666,3517.2746666666662,10422.846666666666,0.0,4276.946666666667,5,6,0,20
116,36684,12,3057.0,0,31255.953125,30718.694444444445,125,700.0,4768.6432,30229.797599999998,0.0,0.0,30,0.0,0.0,0.0,0.0,3057.0,0.0,21,0,70,285387,0,2,8,5,7,89.9,10177,7.75,81,10108,0.0,0.0,1763.4615384615386,4.492307692307692,46.5923076923077,0.0,0.0,0.0,0.0,8611.165384615384,8314.898076923077,10754.578846153845,0.0,0.0,5,6,0,20
117,398640,60,6644.0,0,63907.95652173913,69571.65,86,400.0,16552.962790697675,63383.57558139535,0.0,0.0,7,0.0,0.0,0.0,0.0,6643.7,0.0,39,0,74,323870,0,0,0,1,1,100.0,10673,5.44,100,18347,0.0,0.0,0.0,12.857142857142858,128.17142857142858,0.0,0.0,0.0,0.0,0.0,22234.18571428571,29514.757142857143,0.0,0.0,5,6,0,35
118,100980,60,1683.0,0,38166.413636363635,42216.01111111111,70,600.0,5261.048571428571,35614.74428571429,0.0,0.0,30,0.0,0.0,0.0,4739.0,1683.0,0.0,34,1,54,387570,0,0,0,1,1,100.0,9897,1.96,140,18696,0.0,0.0,1470.7241379310344,4.027586206896552,57.22758620689655,0.0,0.0,0.0,0.0,12470.293103448275,8263.351724137932,13765.593103448276,0.0,0.0,5,6,0,25
119,31248,12,2604.0,0,52298.09512195122,57986.56,120,1000.0,13845.458333333334,64493.09916666667,0.0,0.0,30,0.0,0.0,0.0,0.0,2604.5,0.0,60,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,0.0,5.84,147.66,0.0,0.0,0.0,0.0,0.0,24729.693333333336,32153.136666666665,0.0,0.0,5,6,0,50
120,115992,36,3222.0,0,33512.50625,38035.6,127,200.0,6214.3740157480315,25666.407086614174,0.0,4.0,7,0.0,8042.0,0.0,186.0,3221.5,1.0,62,1,31,51313,34,12,3,1,4,59.2,8930,4.2,108,1452,0.0,0.0,43.76470588235294,7.0588235294117645,28.625,0.0,1892.235294117647,0.0,0.0,4893.423529411764,5571.011764705882,7720.629411764707,0.0,3868.555882352941,5,6,2,50
121,76380,12,6365.0,0,25632.165384615386,27673.97272727273,45,1100.0,3571.5911111111113,26122.84888888889,0.0,0.0,30,0.0,1827.0,1500.0,2389.0,6365.0,0.0,42,0,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,250.0,0.0,398.1666666666667,2.433333333333333,32.21666666666667,0.0,304.5,4419.729166666667,0.0,4669.729166666667,3711.741666666667,7977.254166666667,0.0,5430.395833333333,4,5,0,35
122,288468,36,8013.0,0,44811.458333333336,54521.075,17,600.0,8402.382352941177,36999.52352941177,0.0,0.0,30,0.0,0.0,0.0,0.0,8013.0,0.0,41,0,63,86513,38,36,5,1,5,50.5,8288,4.52,110,1460,0.0,0.0,0.0,0.0,61.4375,0.0,0.0,0.0,0.0,0.0,0.0,36490.3875,0.0,0.0,4,5,0,35
123,177744,48,3703.0,1,25963.635000000002,11585.966666666667,95,-2485.5,6726.888421052632,26746.525263157895,5.0,16.0,30,0.0,0.0,0.0,0.0,3702.8,1.0,27,1,59,108871,41,29,7,2,6,62.1,8444,3.47,106,2305,0.0,0.7258064516129032,0.0,6.593548387096774,58.435483870967744,0.0,0.0,0.0,391.73870967741937,0.0,10492.519354838709,12300.28064516129,0.0,0.0,4,6,3,25
124,270648,36,7518.0,1,64551.35428571428,62458.305882352935,72,200.0,12958.563888888888,60819.976388888885,0.0,0.0,7,0.0,0.0,0.0,0.0,7518.0,0.0,62,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,1036.3636363636363,6.363636363636363,131.20000000000002,0.0,0.0,0.0,0.0,10570.69393939394,12432.233333333334,35260.6,0.0,0.0,4,5,0,50
125,48624,24,2026.0,0,72039.50882352941,71019.1375,117,200.0,12180.788034188034,63857.236752136756,0.0,0.0,30,0.0,0.0,0.0,4514.0,2025.7,0.0,38,1,40,128118,9,16,6,3,8,85.3,9317,7.07,97,6872,0.0,0.0,1321.1707317073171,4.273170731707316,99.73170731707317,0.0,0.0,0.0,0.0,16780.460975609756,18202.168292682927,23670.699999999997,0.0,0.0,4,6,0,35
126,76416,24,3184.0,0,27237.11935483871,28448.661538461536,153,8686.4,6527.3372549019605,31375.160784313724,0.0,0.0,30,0.0,4087.0,0.0,10597.0,3184.3,0.0,62,1,1,1204953,0,0,0,1,1,100.0,12541,0.43,167,99107,0.0,0.0,2509.815789473684,3.4578947368421056,42.48421052631579,0.0,967.9736842105264,0.0,0.0,5566.364473684211,8591.890789473684,10899.717105263158,0.0,4599.851315789474,4,6,0,50
127,137880,60,2298.0,1,22729.462068965517,22133.33529411765,89,200.0,6024.032584269663,24523.073033707864,2.0,4.0,7,0.0,0.0,0.0,0.0,2298.2,0.0,36,1,72,226122,32,50,7,4,4,62.6,8994,4.79,110,9208,0.0,0.0,0.0,12.692307692307692,59.38076923076923,0.0,0.0,0.0,0.0,0.0,8814.257692307692,13899.834615384616,0.0,0.0,4,6,0,35
128,347952,48,7249.0,0,57804.69285714285,59045.93076923077,120,300.0,13441.428333333333,54157.19416666667,0.0,0.0,30,0.0,0.0,0.0,0.0,7248.8,0.0,35,0,29,45714,52,10,5,1,6,55.6,8843,3.6,113,888,0.0,0.0,0.0,6.193939393939394,126.36363636363636,0.0,0.0,0.0,0.0,0.0,24703.0696969697,30960.381818181817,0.0,0.0,4,6,0,35
129,68112,12,5676.0,0,46826.66521739131,44263.112,147,300.0,9898.475510204082,47220.13401360544,0.0,0.0,30,0.0,1042.0,137.0,8157.0,5676.0,0.0,22,0,35,88768,10,18,5,1,7,80.5,8867,1.21,130,3620,27.014084507042252,0.0,1493.5352112676057,2.673239436619718,50.973239436619714,0.0,205.46478873239437,12258.784507042254,0.0,4358.815492957747,7614.632394366197,11894.45352112676,0.0,11798.02394366197,4,6,0,20
